aX,aY,aZ,label
-0.03137,-0.89966,0.42310,3
-0.02612,-0.88354,0.42480,3
-0.03040,-0.88049,0.45386,3
-0.03662,-0.88367,0.45776,3
-0.03015,-0.88049,0.48303,3
-0.02026,-0.88403,0.49976,3
-0.02283,-0.85364,0.50061,3
-0.02087,-0.82507,0.51282,3
-0.02197,-0.83752,0.55859,3
-0.03162,-0.83508,0.55090,3
-0.03088,-0.84094,0.54407,3
-0.02527,-0.83838,0.54919,3
-0.02686,-0.83118,0.55273,3
-0.03088,-0.81274,0.57068,3
-0.03503,-0.82666,0.57104,3
-0.03003,-0.82642,0.57886,3
-0.02539,-0.82471,0.55310,3
-0.02161,-0.80786,0.56921,3
-0.02881,-0.81995,0.59509,3
-0.03455,-0.82825,0.60449,3
-0.04004,-0.81506,0.59753,3
-0.03735,-0.80188,0.58948,3
-0.03259,-0.80164,0.58997,3
-0.02808,-0.80286,0.60889,3
-0.02441,-0.78931,0.62024,3
-0.03149,-0.79138,0.60901,3
-0.03076,-0.78918,0.62219,3
-0.02625,-0.77344,0.62378,3
-0.02405,-0.77454,0.62683,3
-0.02490,-0.77478,0.63623,3
-0.03369,-0.77844,0.63953,3
-0.02747,-0.77795,0.62488,3
-0.02380,-0.76257,0.63049,3
-0.02271,-0.76294,0.64905,3
-0.02258,-0.76611,0.64172,3
-0.02563,-0.77734,0.65674,3
-0.02625,-0.75305,0.64856,3
-0.02405,-0.73950,0.66187,3
-0.02698,-0.75366,0.67090,3
-0.02393,-0.75671,0.66833,3
-0.02063,-0.74072,0.64783,3
-0.02637,-0.75098,0.68018,3
-0.02893,-0.75415,0.66077,3
-0.01880,-0.73071,0.65320,3
-0.01965,-0.71802,0.66589,3
-0.03333,-0.76208,0.65894,3
-0.03320,-0.76526,0.66357,3
-0.02588,-0.77991,0.63940,3
-0.03479,-0.74854,0.62915,3
-0.04004,-0.80371,0.63684,3
-0.03784,-0.75403,0.59119,3
-0.04102,-0.79700,0.60559,3
-0.04810,-0.81836,0.60962,3
-0.04871,-0.79773,0.58728,3
-0.05493,-0.81750,0.60803,3
-0.05872,-0.83459,0.57886,3
-0.05591,-0.80298,0.54980,3
-0.05786,-0.81262,0.54626,3
-0.06274,-0.86938,0.56140,3
-0.06836,-0.86072,0.55383,3
-0.06079,-0.82568,0.53503,3
-0.06006,-0.81848,0.51343,3
-0.07007,-0.84949,0.51233,3
-0.07642,-0.89246,0.53516,3
-0.06543,-0.85486,0.50061,3
-0.06372,-0.85779,0.48267,3
-0.08167,-0.87622,0.48352,3
-0.08350,-0.90796,0.50232,3
-0.07983,-0.89172,0.45813,3
-0.07581,-0.89929,0.45190,3
-0.07471,-0.87402,0.44189,3
-0.07642,-0.87341,0.44031,3
-0.08118,-0.90393,0.44165,3
-0.07788,-0.89905,0.42664,3
-0.07654,-0.88525,0.40649,3
-0.08093,-0.90649,0.43140,3
-0.08276,-0.91785,0.42114,3
-0.07288,-0.88232,0.40247,3
-0.07397,-0.87219,0.37854,3
-0.08472,-0.92896,0.40808,3
-0.08533,-0.93298,0.39307,3
-0.08630,-0.92419,0.37292,3
-0.08936,-0.93127,0.37891,3
-0.08728,-0.92004,0.35193,3
-0.08899,-0.93201,0.35767,3
-0.09131,-0.92773,0.34082,3
-0.08875,-0.93982,0.36414,3
-0.09033,-0.92981,0.33655,3
-0.09131,-0.92822,0.35510,3
-0.09253,-0.93726,0.35535,3
-0.08997,-0.94666,0.38257,3
-0.08496,-0.93262,0.37366,3
-0.08154,-0.90881,0.35132,3
-0.08154,-0.90564,0.37048,3
-0.07800,-0.89661,0.43298,3
-0.08264,-0.88708,0.44543,3
-0.08594,-0.89185,0.47681,3
-0.06909,-0.87024,0.45557,3
-0.04956,-0.83118,0.46521,3
-0.05054,-0.83667,0.50122,3
-0.06897,-0.87244,0.55713,3
-0.07031,-0.84497,0.52283,3
-0.06421,-0.82935,0.53271,3
-0.06165,-0.83508,0.57190,3
-0.06104,-0.81384,0.56982,3
-0.05347,-0.81812,0.55286,3
-0.06055,-0.82483,0.58154,3
-0.06482,-0.82544,0.59814,3
-0.05835,-0.80261,0.57837,3
-0.05396,-0.79321,0.61121,3
-0.05676,-0.82849,0.57874,3
-0.05286,-0.81384,0.56616,3
-0.04626,-0.76697,0.61462,3
-0.06018,-0.79309,0.59277,3
-0.06360,-0.80884,0.60376,3
-0.05383,-0.79932,0.59827,3
-0.05212,-0.77466,0.60339,3
-0.05627,-0.77271,0.56995,3
-0.06055,-0.78625,0.58521,3
-0.07751,-0.82629,0.60327,3
-0.08508,-0.84106,0.60632,3
-0.07434,-0.81238,0.57141,3
-0.06299,-0.79858,0.58228,3
-0.07410,-0.82239,0.58093,3
-0.08167,-0.83447,0.57312,3
-0.07874,-0.83459,0.56848,3
-0.08105,-0.81812,0.57483,3
-0.07813,-0.81982,0.56311,3
-0.07568,-0.81934,0.54785,3
-0.07715,-0.81189,0.57349,3
-0.07935,-0.83936,0.58191,3
-0.07764,-0.82739,0.59680,3
-0.07910,-0.81726,0.57947,3
-0.07422,-0.81140,0.56921,3
-0.06970,-0.80273,0.55115,3
-0.07153,-0.80334,0.59058,3
-0.07520,-0.80798,0.59619,3
-0.07446,-0.81067,0.59998,3
-0.06714,-0.80005,0.61304,3
-0.06348,-0.77441,0.59229,3
-0.07214,-0.81580,0.63110,3
-0.07349,-0.79211,0.58264,3
-0.05762,-0.76855,0.59705,3
-0.05957,-0.77625,0.60461,3
-0.06470,-0.78772,0.60498,3
-0.06702,-0.79431,0.61572,3
-0.06201,-0.77478,0.62231,3
-0.06934,-0.78284,0.60193,3
-0.07678,-0.80627,0.60840,3
-0.07043,-0.81030,0.60840,3
-0.06824,-0.79395,0.57410,3
-0.06860,-0.78967,0.59460,3
-0.07483,-0.80542,0.60059,3
-0.07532,-0.81042,0.58679,3
-0.07629,-0.79749,0.56287,3
-0.08447,-0.80664,0.56201,3
-0.08862,-0.83191,0.56616,3
-0.08606,-0.83862,0.55835,3
-0.08752,-0.82825,0.54919,3
-0.09387,-0.85913,0.55359,3
-0.09644,-0.85107,0.53357,3
-0.09033,-0.84265,0.52441,3
-0.09094,-0.83508,0.52808,3
-0.10083,-0.85742,0.52625,3
-0.09644,-0.84021,0.51013,3
-0.09204,-0.84119,0.52148,3
-0.09668,-0.84949,0.51050,3
-0.09998,-0.87146,0.49719,3
-0.09924,-0.86328,0.49341,3
-0.09155,-0.83813,0.48572,3
-0.09985,-0.85681,0.49548,3
-0.11096,-0.91321,0.49670,3
-0.11316,-0.87988,0.45569,3
-0.10547,-0.85950,0.44946,3
-0.10229,-0.86633,0.44629,3
-0.10681,-0.90100,0.47778,3
-0.10718,-0.90454,0.45215,3
-0.10742,-0.90588,0.43311,3
-0.11072,-0.93164,0.46057,3
-0.11060,-0.93616,0.46362,3
-0.10522,-0.93823,0.46265,3
-0.09009,-0.89587,0.45044,3
-0.07910,-0.89453,0.46716,3
-0.08105,-0.85718,0.44946,3
-0.06958,-0.84241,0.45801,3
-0.05701,-0.88171,0.50574,3
-0.04871,-0.81067,0.50952,3
-0.03931,-0.80322,0.50842,3
-0.04248,-0.82544,0.53967,3
-0.04578,-0.82947,0.53516,3
-0.04138,-0.80408,0.50854,3
-0.03809,-0.81201,0.58582,3
-0.04456,-0.83093,0.56421,3
-0.04773,-0.82556,0.58667,3
-0.04175,-0.81653,0.59277,3
-0.03650,-0.79529,0.57104,3
-0.04102,-0.81091,0.59595,3
-0.04077,-0.80737,0.60742,3
-0.03137,-0.76294,0.59985,3
-0.03796,-0.78491,0.60339,3
-0.05139,-0.80896,0.64819,3
-0.03882,-0.78845,0.62708,3
-0.03198,-0.74658,0.61182,3
-0.03784,-0.78271,0.63147,3
-0.04138,-0.78760,0.63843,3
-0.03528,-0.74756,0.63770,3
-0.04456,-0.78137,0.63184,3
-0.05457,-0.80066,0.64709,3
-0.04956,-0.78882,0.65918,3
-0.04224,-0.75793,0.63599,3
-0.04761,-0.76709,0.65002,3
-0.05261,-0.78699,0.64709,3
-0.04529,-0.76782,0.63245,3
-0.03772,-0.74463,0.65344,3
-0.04468,-0.76917,0.65320,3
-0.04346,-0.75757,0.65906,3
-0.04211,-0.74451,0.65649,3
-0.04382,-0.74951,0.64954,3
-0.04224,-0.77014,0.65576,3
-0.03674,-0.74084,0.67834,3
-0.03687,-0.73474,0.65369,3
-0.04065,-0.73743,0.67102,3
-0.04370,-0.74194,0.65747,3
-0.03821,-0.73083,0.65222,3
-0.04602,-0.74097,0.65955,3
-0.05847,-0.77673,0.69885,3
-0.05798,-0.76733,0.70386,3
-0.04468,-0.73352,0.67957,3
-0.04285,-0.71265,0.65540,3
-0.05310,-0.77063,0.66919,3
-0.05444,-0.74524,0.69934,3
-0.05676,-0.77014,0.67896,3
-0.05115,-0.73926,0.67444,3
-0.04260,-0.74683,0.67505,3
-0.03296,-0.73669,0.68188,3
-0.03979,-0.74402,0.70728,3
-0.04370,-0.71741,0.67017,3
-0.03210,-0.69946,0.65515,3
-0.02991,-0.73303,0.68518,3
-0.03918,-0.74109,0.67908,3
-0.03979,-0.73730,0.67542,3
-0.03003,-0.70984,0.69214,3
-0.02808,-0.71887,0.68872,3
-0.03442,-0.71472,0.71118,3
-0.03772,-0.73413,0.69568,3
-0.03418,-0.72681,0.70801,3
-0.03491,-0.72449,0.66907,3
-0.03052,-0.70044,0.70544,3
-0.03503,-0.71704,0.69641,3
-0.03943,-0.73254,0.69617,3
-0.02966,-0.69788,0.70825,3
-0.02673,-0.70764,0.69043,3
-0.03931,-0.72949,0.68091,3
-0.04309,-0.73523,0.71619,3
-0.04395,-0.73938,0.68115,3
-0.04065,-0.72021,0.66309,3
-0.03809,-0.73865,0.68213,3
-0.04614,-0.75427,0.67285,3
-0.04871,-0.74597,0.67395,3
-0.04553,-0.74109,0.65271,3
-0.05225,-0.76892,0.65845,3
-0.04883,-0.76819,0.64465,3
-0.03711,-0.74634,0.64111,3
-0.04077,-0.76074,0.65271,3
-0.05688,-0.77673,0.65747,3
-0.06213,-0.81250,0.67053,3
-0.04504,-0.76978,0.66003,3
-0.03650,-0.73010,0.62317,3
-0.04712,-0.76038,0.64807,3
-0.04944,-0.80664,0.68774,3
-0.04419,-0.77246,0.67554,3
-0.03882,-0.75476,0.64368,3
-0.03345,-0.78735,0.68933,3
-0.03687,-0.80676,0.67371,3
-0.00452,-0.76868,0.63416,3
0.00464,-0.73901,0.61975,3
-0.00110,-0.76135,0.64001,3
-0.00208,-0.83154,0.65991,3
0.00977,-0.76880,0.59485,3
0.02527,-0.76208,0.58801,3
0.02539,-0.78931,0.61572,3
0.02515,-0.79517,0.61401,3
0.03748,-0.79602,0.60583,3
0.04456,-0.75244,0.58655,3
0.05505,-0.75476,0.60742,3
0.05432,-0.79382,0.60193,3
0.06519,-0.75293,0.60364,3
0.07556,-0.76514,0.62146,3
0.07202,-0.78918,0.58606,3
0.07825,-0.80042,0.61194,3
0.08655,-0.75464,0.60779,3
0.08777,-0.79175,0.63098,3
0.08374,-0.83521,0.64014,3
0.09375,-0.77429,0.61536,3
0.10303,-0.71460,0.55933,3
0.10840,-0.77454,0.59644,3
0.10852,-0.77539,0.61804,3
0.09998,-0.80469,0.60303,3
0.09375,-0.81042,0.59424,3
0.09253,-0.81433,0.59424,3
0.09436,-0.81860,0.61731,3
0.10156,-0.78552,0.58069,3
0.10986,-0.78760,0.61157,3
0.11047,-0.80066,0.63013,3
0.10596,-0.80554,0.60657,3
0.10791,-0.80920,0.60791,3
0.11047,-0.79419,0.57324,3
0.11987,-0.79285,0.59924,3
0.12146,-0.74280,0.57324,3
0.12073,-0.79504,0.60522,3
0.11536,-0.82312,0.63513,3
0.11584,-0.80652,0.59509,3
0.12549,-0.75098,0.55237,3
0.13342,-0.74438,0.57007,3
0.12378,-0.77393,0.59290,3
0.10999,-0.82703,0.64441,3
0.10864,-0.82678,0.63062,3
0.10950,-0.74622,0.57178,3
0.11243,-0.78845,0.63403,3
0.10840,-0.80664,0.66113,3
0.10657,-0.78735,0.61707,3
0.10852,-0.78076,0.62073,3
0.10376,-0.79358,0.64368,3
0.10327,-0.80249,0.62390,3
0.10852,-0.76477,0.61938,3
0.11865,-0.75085,0.60217,3
0.12708,-0.71399,0.58606,3
0.11938,-0.72900,0.61914,3
0.10571,-0.77515,0.64807,3
0.10388,-0.74084,0.60608,3
0.11243,-0.71729,0.61670,3
0.10437,-0.70764,0.65527,3
0.08069,-0.68347,0.55920,3
0.07043,-0.74023,0.61768,3
0.03625,-0.81360,0.69836,3
0.03931,-0.85303,0.74060,3
0.06018,-0.73718,0.69604,3
0.06580,-0.63538,0.61133,3
0.03430,-0.69751,0.62146,3
0.00806,-0.78223,0.63293,3
-0.00549,-0.70837,0.68262,3
-0.02319,-0.84229,0.75122,3
-0.02502,-0.88281,0.72156,3
-0.01892,-0.83081,0.68555,3
-0.00647,-0.69336,0.60645,3
-0.01526,-0.72473,0.62854,3
-0.05164,-0.83240,0.75000,3
-0.05249,-0.82849,0.71252,3
-0.02014,-0.68958,0.61414,3
-0.01208,-0.65222,0.59448,3
-0.02808,-0.67517,0.61108,3
-0.07336,-0.78369,0.68054,3
-0.08582,-0.87830,0.72827,3
-0.05920,-0.75391,0.65759,3
-0.04700,-0.68604,0.60583,3
-0.07251,-0.84058,0.67932,3
-0.09167,-0.85083,0.65417,3
-0.07507,-0.75916,0.64050,3
-0.06555,-0.75732,0.63306,3
-0.07422,-0.78027,0.61646,3
-0.07483,-0.77344,0.63379,3
-0.07312,-0.75684,0.61560,3
-0.07275,-0.77637,0.62854,3
-0.08496,-0.80859,0.61829,3
-0.08557,-0.77991,0.59973,3
-0.07434,-0.75659,0.57275,3
-0.08081,-0.83264,0.62415,3
-0.09766,-0.82812,0.61340,3
-0.08838,-0.79956,0.59949,3
-0.08496,-0.75684,0.55615,3
-0.09827,-0.80310,0.54468,3
-0.09863,-0.86047,0.60547,3
-0.08948,-0.78101,0.55029,3
-0.08875,-0.77295,0.55774,3
-0.09875,-0.83337,0.59937,3
-0.10608,-0.84888,0.56250,3
-0.10339,-0.81665,0.52917,3
-0.10486,-0.85486,0.57239,3
-0.10754,-0.82825,0.52234,3
-0.10266,-0.82617,0.52222,3
-0.10632,-0.83752,0.52539,3
-0.11279,-0.89111,0.53040,3
-0.11206,-0.82031,0.48474,3
-0.10730,-0.82800,0.48401,3
-0.12012,-0.88232,0.50122,3
-0.12390,-0.91797,0.51099,3
-0.11182,-0.85535,0.45398,3
-0.11169,-0.85107,0.45935,3
-0.12402,-0.90869,0.46826,3
-0.11621,-0.87061,0.45569,3
-0.11536,-0.87463,0.44409,3
-0.12280,-0.89148,0.43628,3
-0.11951,-0.88147,0.41382,3
-0.12329,-0.87646,0.41321,3
-0.12939,-0.92419,0.43005,3
-0.13135,-0.93518,0.41321,3
-0.11804,-0.90540,0.41101,3
-0.11060,-0.86230,0.37183,3
-0.12769,-0.91492,0.37756,3
-0.14221,-0.94470,0.37231,3
-0.13318,-0.93677,0.36731,3
-0.12097,-0.90295,0.34485,3
-0.11865,-0.89417,0.30176,3
-0.12817,-0.91467,0.31824,3
-0.13892,-0.95020,0.33423,3
-0.13831,-0.96875,0.31287,3
-0.13257,-0.95447,0.28442,3
-0.13330,-0.92322,0.26013,3
-0.13013,-0.95105,0.26636,3
-0.13513,-0.96155,0.25073,3
-0.13501,-0.94995,0.24341,3
-0.13110,-0.94910,0.24951,3
-0.12256,-0.93103,0.22400,3
-0.13379,-0.95972,0.23840,3
-0.14722,-0.99011,0.21655,3
-0.13391,-0.95837,0.19971,3
-0.12646,-0.93311,0.17761,3
-0.13538,-0.96179,0.19446,3
-0.14453,-0.98328,0.18176,3
-0.13770,-0.96985,0.17932,3
-0.13965,-0.98047,0.13660,3
-0.14429,-0.99133,0.16272,3
-0.13867,-0.97607,0.15796,3
-0.13367,-0.94678,0.13525,3
-0.13428,-0.96692,0.13184,3
-0.13721,-0.98169,0.15588,3
-0.13611,-0.98547,0.15552,3
-0.13794,-0.96362,0.13464,3
-0.13159,-0.97974,0.14453,3
-0.12854,-0.96191,0.17114,3
-0.12988,-0.95947,0.16016,3
-0.13159,-0.99500,0.17102,3
-0.12854,-0.97229,0.17236,3
-0.12451,-0.99146,0.19568,3
-0.12939,-0.99121,0.22986,3
-0.12244,-0.93616,0.23035,3
-0.11230,-0.90332,0.23743,3
-0.11145,-0.94275,0.25769,3
-0.11462,-0.97339,0.29797,3
-0.10962,-0.94006,0.32227,3
-0.10681,-0.93823,0.31360,3
-0.10547,-0.93823,0.34680,3
-0.10315,-0.89868,0.32581,3
-0.09753,-0.90283,0.36511,3
-0.09912,-0.92200,0.39136,3
-0.10193,-0.92297,0.40295,3
-0.10046,-0.90356,0.43457,3
-0.09375,-0.88867,0.45874,3
-0.08130,-0.86328,0.45447,3
-0.08484,-0.85303,0.47241,3
-0.08618,-0.85181,0.48877,3
-0.08582,-0.86523,0.52112,3
-0.08716,-0.84607,0.54114,3
-0.09143,-0.83545,0.54456,3
-0.09180,-0.82446,0.57654,3
-0.08142,-0.82104,0.58582,3
-0.07117,-0.79321,0.56799,3
-0.06494,-0.79102,0.59863,3
-0.07678,-0.78162,0.62866,3
-0.07935,-0.78528,0.65613,3
-0.07104,-0.75391,0.63025,3
-0.06897,-0.72681,0.62024,3
-0.06738,-0.75549,0.66370,3
-0.06970,-0.76562,0.67090,3
-0.06836,-0.74719,0.66309,3
-0.06104,-0.73010,0.65137,3
-0.06287,-0.73096,0.68787,3
-0.06799,-0.73962,0.70154,3
-0.06787,-0.74280,0.69214,3
-0.06299,-0.69495,0.65771,3
-0.05969,-0.73560,0.69519,3
-0.06702,-0.73730,0.71497,3
-0.06506,-0.71948,0.71472,3
-0.06250,-0.70825,0.69592,3
-0.05457,-0.69299,0.69080,3
-0.05640,-0.70044,0.70361,3
-0.05920,-0.70190,0.72107,3
-0.06226,-0.71484,0.71936,3
-0.05701,-0.68896,0.69739,3
-0.05310,-0.67322,0.70093,3
-0.06262,-0.71460,0.73169,3
-0.06812,-0.72266,0.75098,3
-0.05591,-0.68079,0.71216,3
-0.05225,-0.66199,0.69775,3
-0.06421,-0.69641,0.74072,3
-0.07043,-0.72278,0.76550,3
-0.05322,-0.66382,0.71826,3
-0.05139,-0.65686,0.71411,3
-0.05969,-0.67529,0.74670,3
-0.06335,-0.68005,0.73059,3
-0.05994,-0.68042,0.72290,3
-0.06995,-0.71643,0.73437,3
-0.06799,-0.68091,0.69006,3
-0.05823,-0.65271,0.70007,3
-0.07605,-0.68408,0.69702,3
-0.09314,-0.72290,0.67065,3
-0.10388,-0.75842,0.70410,3
-0.09851,-0.74316,0.68066,3
-0.10620,-0.78577,0.66565,3
-0.11035,-0.78699,0.61230,3
-0.10095,-0.78833,0.60632,3
-0.10913,-0.77600,0.55664,3
-0.11450,-0.79504,0.58130,3
-0.12061,-0.84851,0.59473,3
-0.11609,-0.86206,0.55713,3
-0.11487,-0.81311,0.51794,3
-0.11780,-0.83643,0.50305,3
-0.13342,-0.87146,0.45483,3
-0.12500,-0.94849,0.47180,3
-0.12402,-0.92639,0.46704,3
-0.12500,-0.86548,0.39380,3
-0.13208,-0.90735,0.38196,3
-0.12427,-0.94470,0.38599,3
-0.11768,-0.92480,0.35278,3
-0.11646,-0.91931,0.28882,3
-0.12439,-0.95129,0.27795,3
-0.12317,-0.95789,0.25732,3
-0.10852,-0.95142,0.24780,3
-0.11035,-0.92627,0.21948,3
-0.13257,-0.94458,0.14453,3
-0.13660,-0.99817,0.11731,3
-0.13184,-1.01196,0.11157,3
-0.12659,-0.96460,0.09558,3
-0.13013,-0.96838,0.06274,3
-0.13293,-1.00330,0.04028,3
-0.12903,-0.98547,0.03552,3
-0.12341,-0.96143,0.03516,3
-0.12671,-0.97266,0.01978,3
-0.13574,-1.00732,0.01624,3
-0.13513,-0.98669,-0.03943,3
-0.12952,-0.95898,-0.01563,3
-0.12964,-0.96863,-0.03784,3
-0.13989,-1.00391,-0.04236,3
-0.13733,-0.99036,-0.07300,3
-0.12720,-0.95630,-0.06152,3
-0.13794,-0.98315,-0.06299,3
-0.14233,-0.99951,-0.07788,3
-0.12866,-0.98181,-0.07727,3
-0.11804,-0.93579,-0.08350,3
-0.13000,-0.98706,-0.05994,3
-0.13892,-1.01245,-0.06995,3
-0.14575,-0.98645,-0.09631,3
-0.12939,-0.94849,-0.08948,3
-0.12915,-0.97192,-0.08899,3
-0.13318,-0.98596,-0.10083,3
-0.12720,-0.98096,-0.09460,3
-0.12415,-0.94312,-0.09155,3
-0.13342,-0.98755,-0.10327,3
-0.15161,-0.99695,-0.11475,3
-0.14282,-0.99268,-0.11072,3
-0.12720,-0.96802,-0.11414,3
-0.11426,-0.94141,-0.08594,3
-0.12085,-1.00073,-0.08215,3
-0.13611,-1.02185,-0.07813,3
-0.13306,-1.03210,-0.06909,3
-0.12036,-0.99866,-0.05164,3
-0.11523,-0.96204,-0.05518,3
-0.11047,-1.01147,-0.01147,3
-0.10547,-1.11279,0.03906,3
-0.09741,-0.97290,-0.05176,3
-0.07654,-0.95166,0.01306,3
-0.05640,-1.03357,0.09814,3
-0.04785,-0.90515,0.02283,3
-0.04065,-1.00195,0.01770,3
-0.02576,-0.93530,0.02917,3
-0.01721,-0.96558,0.03955,3
-0.01965,-1.01587,0.05261,3
-0.01404,-0.97656,0.04565,3
-0.00061,-0.97852,0.06873,3
0.00061,-0.93762,0.03796,3
-0.00293,-1.02820,0.04773,3
0.00659,-0.98584,0.04248,3
0.01160,-0.97009,0.05676,3
0.01233,-1.01526,0.07678,3
0.01367,-1.02710,0.08508,3
0.01123,-1.00769,0.06580,3
0.03577,-0.94604,0.05237,3
0.04529,-0.91260,0.08496,3
0.03198,-1.00122,0.06848,3
0.03088,-0.97449,0.06738,3
0.04272,-0.94067,0.07202,3
0.03625,-0.92542,0.08130,3
0.02563,-1.01221,0.09814,3
0.02820,-0.98621,0.09607,3
0.03687,-0.94531,0.08228,3
0.03088,-0.96289,0.09302,3
-0.00049,-1.03528,0.09363,3
-0.00989,-1.07690,0.10913,3
0.00623,-0.95020,0.13501,3
-0.02905,-0.91736,0.16614,3
-0.11450,-1.25061,0.02588,3
-0.14038,-1.20447,-0.07397,3
-0.09106,-1.03162,0.06641,3
-0.06018,-0.99255,0.09277,3
-0.05835,-0.93762,0.08862,3
-0.06287,-0.94458,0.08386,3
-0.08240,-0.97766,0.05054,3
-0.09204,-0.97644,0.05945,3
-0.08728,-0.96606,0.08960,3
-0.08032,-0.84314,0.10803,3
-0.07581,-0.78772,0.12549,3
-0.11267,-0.84021,0.11926,3
-0.21057,-1.10571,0.02100,3
-0.22607,-1.23291,-0.01355,3
-0.19800,-1.04663,0.01123,3
-0.15247,-0.76135,0.08960,3
-0.16882,-0.84448,0.12610,3
-0.23621,-1.12769,0.10303,3
-0.24280,-1.17542,-0.01172,3
-0.20276,-0.85132,-0.00684,3
-0.16663,-0.79675,0.12561,3
-0.17444,-0.78186,0.12427,3
-0.20459,-0.82898,0.11072,3
-0.28613,-1.19751,0.05603,3
-0.29871,-1.12781,-0.06750,3
-0.26758,-0.88318,-0.01001,3
-0.24707,-0.88135,0.11780,3
-0.26514,-0.90942,0.11670,3
-0.28955,-0.98303,0.07117,3
-0.31323,-1.08789,-0.02136,3
-0.29346,-0.91626,-0.00208,3
-0.27795,-0.83398,0.06409,3
-0.29895,-0.97632,0.10083,3
-0.30908,-1.04382,0.07935,3
-0.30713,-0.92151,0.01819,3
-0.30188,-0.81519,0.01575,3
-0.30969,-0.83447,0.06091,3
-0.34351,-0.95190,0.04834,3
-0.35400,-0.91602,-0.01416,3
-0.33838,-0.80591,0.01074,3
-0.34253,-0.84546,0.07471,3
-0.36707,-0.92261,0.05408,3
-0.37927,-0.95715,0.01465,3
-0.38696,-0.92187,0.00012,3
-0.38660,-0.93201,0.04297,3
-0.38501,-0.94751,0.03198,3
-0.37866,-0.90857,0.00647,3
-0.37073,-0.91748,0.01404,3
-0.35901,-0.80029,0.00195,3
-0.34961,-0.81750,0.05664,3
-0.34778,-0.92175,0.07544,3
-0.34900,-0.86670,0.04492,3
-0.34363,-0.80774,0.05115,3
-0.35181,-0.88977,0.09924,3
-0.37830,-0.95813,0.06909,3
-0.39453,-0.98877,0.02954,3
-0.39514,-0.80103,-0.01880,3
-0.39880,-0.94604,0.08362,3
-0.41309,-1.04517,0.12756,3
-0.40283,-1.03247,0.12512,3
-0.38599,-0.82385,0.04822,3
-0.36755,-0.94788,0.12122,3
-0.34546,-1.04956,0.15686,3
-0.30920,-0.81506,0.06812,3
-0.34827,-0.75513,-0.00720,3
-0.41223,-1.16125,0.11560,3
-0.43701,-1.19910,0.11938,3
-0.41833,-1.02625,0.12219,3
-0.40869,-1.01831,0.09778,3
-0.34558,-0.92249,0.16406,3
-0.31848,-1.01685,0.23047,3
-0.30273,-1.14758,0.26086,3
-0.25708,-1.04126,0.25073,3
-0.22705,-0.74280,0.09937,3
-0.17078,-0.84119,0.18567,3
-0.18860,-1.15125,0.28479,3
-0.19922,-1.13794,0.23425,3
-0.19836,-1.10596,0.19446,3
-0.18323,-0.88501,-0.02966,3
-0.13342,-0.89978,0.04272,3
-0.09741,-1.12073,0.20837,3
-0.08740,-1.02368,0.20435,3
-0.02075,-0.76111,0.16040,3
-0.00439,-0.87817,0.17957,3
-0.00940,-1.10034,0.17200,3
-0.00098,-1.06970,0.16821,3
0.00635,-0.85498,0.11865,3
0.02527,-0.93408,0.16895,3
0.05261,-0.95825,0.22498,3
0.05701,-0.88428,0.20227,3
0.05847,-0.90784,0.16235,3
0.06995,-0.95190,0.20923,3
0.06702,-0.99695,0.21558,3
0.07092,-0.97351,0.18579,3
0.08081,-0.93713,0.18677,3
0.08643,-0.94348,0.22314,3
0.09326,-0.99414,0.21106,3
0.11206,-0.87903,0.18604,3
0.11560,-0.92944,0.22607,3
0.11121,-0.98401,0.24146,3
0.11206,-0.99255,0.24695,3
0.12036,-0.94861,0.24536,3
0.12122,-0.91309,0.22046,3
0.12183,-1.00244,0.27014,3
0.12451,-0.96985,0.27026,3
0.12000,-0.94067,0.26147,3
0.10901,-1.02710,0.25684,3
0.14063,-0.92261,0.26453,3
0.15149,-0.76880,0.25977,3
0.12317,-1.00610,0.25427,3
0.13464,-0.91931,0.26355,3
0.14063,-0.86853,0.25317,3
0.13953,-0.91016,0.25586,3
0.12537,-0.93640,0.25183,3
0.11633,-0.96887,0.23901,3
0.10791,-0.99902,0.28113,3
0.09619,-0.97815,0.22595,3
0.09766,-0.97412,0.22375,3
0.12244,-0.94971,0.32764,3
0.12256,-0.91431,0.33667,3
0.11169,-0.94299,0.32507,3
0.09143,-0.93872,0.27173,3
0.09644,-0.98218,0.31970,3
0.10278,-0.97827,0.36475,3
0.09387,-0.92981,0.35376,3
0.07922,-0.93921,0.30798,3
0.07837,-0.88525,0.32495,3
0.08081,-0.91711,0.37622,3
0.08435,-0.95740,0.38013,3
0.07605,-0.94299,0.38232,3
0.06641,-0.87720,0.38281,3
0.07507,-0.92688,0.44812,3
0.06677,-0.90369,0.42810,3
0.06555,-0.89270,0.38220,3
0.06128,-0.86902,0.39233,3
0.06311,-0.88818,0.42566,3
0.05347,-0.87463,0.45532,3
0.04626,-0.91064,0.46338,3
0.02966,-0.92187,0.43542,3
0.03040,-0.94409,0.45715,3
0.04724,-0.84460,0.45874,3
0.04602,-0.83545,0.45728,3
0.04126,-0.83215,0.48560,3
0.03638,-0.85242,0.49438,3
0.03418,-0.87329,0.50330,3
0.02771,-0.88123,0.52832,3
0.02490,-0.86194,0.51392,3
0.02625,-0.77856,0.52075,3
0.02344,-0.86829,0.56824,3
0.01086,-0.90833,0.57422,3
0.00891,-0.83728,0.53918,3
