audio,label
50,1
46,1
44,1
50,1
57,1
53,1
52,1
57,1
64,1
57,1
54,1
52,1
41,1
44,1
40,1
38,1
23,1
17,1
18,1
21,1
22,1
18,1
14,1
9,1
5,1
7,1
4,1
-1,1
1,1
5,1
4,1
-6,1
-11,1
-6,1
-6,1
-4,1
-10,1
-16,1
-21,1
-25,1
-19,1
-21,1
-26,1
-21,1
-16,1
-19,1
-23,1
-28,1
-34,1
-27,1
-28,1
-17,1
-12,1
-11,1
-6,1
-9,1
-11,1
-9,1
-1,1
2,1
5,1
-1,1
-1,1
-5,1
-7,1
-12,1
-13,1
-11,1
-9,1
-17,1
-23,1
-23,1
-26,1
-25,1
-18,1
-17,1
-13,1
48,1
44,1
37,1
31,1
36,1
34,1
32,1
35,1
40,1
36,1
35,1
32,1
26,1
27,1
36,1
41,1
48,1
56,1
53,1
46,1
43,1
45,1
49,1
51,1
51,1
38,1
38,1
33,1
34,1
34,1
40,1
49,1
52,1
56,1
48,1
45,1
47,1
53,1
62,1
60,1
60,1
60,1
60,1
63,1
64,1
58,1
57,1
55,1
48,1
42,1
32,1
28,1
21,1
17,1
12,1
19,1
15,1
20,1
23,1
23,1
20,1
16,1
22,1
21,1
31,1
39,1
42,1
48,1
47,1
48,1
47,1
48,1
53,1
50,1
47,1
37,1
38,1
32,1
29,1
28,1
28,1
33,1
33,1
27,1
29,1
25,1
23,1
18,1
17,1
16,1
11,1
13,1
15,1
18,1
20,1
20,1
18,1
11,1
6,1
6,1
1,1
4,1
-3,1
-7,1
-12,1
-14,1
-8,1
-3,1
-1,1
-4,1
3,1
3,1
3,1
3,1
8,1
14,1
11,1
9,1
18,1
19,1
24,1
27,1
24,1
15,1
8,1
4,1
4,1
2,1
-5,1
30,1
19,1
12,1
18,1
18,1
15,1
10,1
14,1
19,1
14,1
3,1
-1,1
1,1
8,1
7,1
-5,1
-2,1
7,1
12,1
16,1
19,1
22,1
24,1
28,1
28,1
22,1
18,1
27,1
31,1
25,1
16,1
21,1
30,1
37,1
36,1
25,1
28,1
34,1
31,1
26,1
28,1
33,1
42,1
44,1
50,1
52,1
51,1
55,1
70,1
72,1
64,1
52,1
52,1
62,1
57,1
30,1
21,1
26,1
31,1
23,1
5,1
5,1
12,1
21,1
17,1
3,1
-2,1
9,1
10,1
12,1
9,1
6,1
17,1
34,1
37,1
29,1
34,1
45,1
46,1
35,1
21,1
18,1
-6,1
-15,1
-21,1
-18,1
-20,1
-25,1
-29,1
-24,1
-17,1
-12,1
-18,1
-30,1
-29,1
-23,1
-14,1
-15,1
-15,1
-9,1
-4,1
3,1
17,1
20,1
21,1
23,1
24,1
23,1
18,1
7,1
1,1
9,1
-1,1
-15,1
-29,1
-31,1
-33,1
-37,1
-44,1
-58,1
-55,1
-48,1
-41,1
-58,1
-57,1
-44,1
-40,1
-30,1
-27,1
-30,1
-31,1
-17,1
-8,1
-11,1
-12,1
-10,1
-4,1
-7,1
-11,1
-19,1
-15,1
-12,1
-27,1
19,1
22,1
13,1
9,1
11,1
8,1
12,1
13,1
0,1
-2,1
7,1
9,1
2,1
1,1
1,1
3,1
19,1
23,1
22,1
23,1
21,1
21,1
18,1
26,1
15,1
3,1
-1,1
-7,1
-4,1
-13,1
-21,1
-25,1
-24,1
-27,1
-37,1
-41,1
-33,1
-36,1
-39,1
-27,1
-22,1
-17,1
-5,1
9,1
0,1
6,1
6,1
3,1
5,1
8,1
9,1
13,1
17,1
10,1
8,1
10,1
13,1
-1,1
-13,1
-25,1
-34,1
-30,1
-34,1
-39,1
-40,1
-36,1
-36,1
-38,1
-36,1
-23,1
-18,1
-25,1
-24,1
-19,1
-19,1
-21,1
-26,1
-26,1
-17,1
-5,1
-14,1
-18,1
-23,1
-21,1
-20,1
-23,1
-41,1
-43,1
-34,1
-34,1
-43,1
-43,1
-38,1
-32,1
-28,1
-25,1
-22,1
-13,1
-7,1
-3,1
1,1
5,1
13,1
25,1
32,1
30,1
26,1
26,1
35,1
45,1
41,1
33,1
32,1
35,1
36,1
29,1
23,1
18,1
16,1
12,1
10,1
14,1
18,1
29,1
28,1
23,1
22,1
23,1
25,1
26,1
28,1
24,1
25,1
27,1
31,1
36,1
37,1
37,1
37,1
35,1
36,1
31,1
31,1
34,1
38,1
38,1
46,1
50,1
55,1
51,1
58,1
63,1
70,1
66,1
57,1
53,1
57,1
54,1
53,1
46,1
31,1
27,1
25,1
19,1
10,1
10,1
13,1
12,1
5,1
-2,1
4,1
9,1
12,1
7,1
9,1
26,1
-36,1
-42,1
-55,1
-55,1
-49,1
-48,1
-50,1
-58,1
-61,1
-51,1
-48,1
-55,1
-51,1
-43,1
-37,1
-31,1
-34,1
-38,1
-32,1
-26,1
-26,1
-32,1
-31,1
-32,1
-32,1
-23,1
-18,1
-20,1
-18,1
-18,1
-26,1
-21,1
-25,1
-28,1
-39,1
-45,1
-45,1
-40,1
-35,1
-40,1
-36,1
-31,1
-28,1
-30,1
-20,1
-8,1
-11,1
-15,1
-12,1
-7,1
0,1
8,1
5,1
5,1
16,1
26,1
31,1
31,1
22,1
20,1
27,1
34,1
24,1
-1,1
-6,1
-9,1
-12,1
-13,1
-14,1
-22,1
-33,1
-28,1
-29,1
-31,1
-37,1
-31,1
-29,1
-30,1
-27,1
-29,1
-17,1
-11,1
-16,1
-17,1
-13,1
-5,1
-11,1
-22,1
-15,1
-10,1
-18,1
-29,1
-34,1
-27,1
-15,1
-22,1
-30,1
-29,1
-20,1
-16,1
-22,1
-24,1
-20,1
-21,1
-20,1
-22,1
-15,1
-15,1
-18,1
-22,1
-15,1
-13,1
-25,1
-27,1
-24,1
-25,1
-29,1
-25,1
-21,1
-19,1
-18,1
-22,1
-19,1
-9,1
-6,1
-7,1
-6,1
-6,1
-7,1
-3,1
-3,1
-2,1
-9,1
-14,1
-15,1
-13,1
-8,1
-20,1
-26,1
-19,1
-19,1
-23,1
-24,1
-23,1
-18,1
-15,1
-17,1
-17,1
-12,1
-7,1
-3,1
-4,1
0,1
-3,1
-7,1
1,1
0,1
-3,1
-7,1
-5,1
0,1
-7,1
-16,1
-13,1
-15,1
-26,1
-35,1
-35,1
-27,1
-29,1
-35,1
-3,1
2,1
1,1
8,1
2,1
-8,1
2,1
5,1
-3,1
-10,1
-13,1
-4,1
-12,1
-13,1
-13,1
-29,1
1,1
-9,1
2,1
-4,1
-3,1
2,1
-8,1
8,1
-9,1
4,1
2,1
1,1
3,1
-1,1
15,1
10,1
8,1
4,1
0,1
17,1
10,1
13,1
19,1
8,1
10,1
9,1
-22,1
3,1
8,1
8,1
-34,1
-21,1
-15,1
-18,1
-32,1
-10,1
-22,1
-37,1
-30,1
-28,1
-4,1
-26,1
11,1
10,1
12,1
11,1
-2,1
30,1
37,1
45,1
36,1
6,1
30,1
3,1
8,1
-15,1
-2,1
1,1
-26,1
-10,1
-37,1
-38,1
-35,1
-17,1
-17,1
-14,1
-7,1
-17,1
-17,1
-16,1
-19,1
-16,1
-3,1
4,1
-4,1
-3,1
-9,1
5,1
8,1
3,1
1,1
-17,1
-10,1
-5,1
-16,1
-26,1
-37,1
-26,1
-47,1
-43,1
-43,1
-34,1
-41,1
-39,1
-33,1
-43,1
-37,1
-34,1
-24,1
1,1
-3,1
1,1
-10,1
-15,1
-4,1
1,1
8,1
0,1
5,1
6,1
-13,1
3,1
4,1
15,1
12,1
18,1
3,1
3,1
-17,1
-9,1
2,1
-9,1
20,1
17,1
14,1
29,1
33,1
40,1
33,1
27,1
19,1
14,1
28,1
28,1
35,1
34,1
27,1
9,1
-13,1
-17,1
-11,1
-5,1
5,1
7,1
-1,1
-11,1
-18,1
-11,1
-8,1
4,1
18,1
23,1
14,1
13,1
16,1
11,1
12,1
14,1
15,1
16,1
25,1
25,1
24,1
30,1
25,1
22,1
28,1
37,1
26,1
20,1
22,1
19,1
15,1
15,1
11,1
9,1
8,1
19,1
20,1
28,1
21,1
17,1
2,1
2,1
1,1
-13,1
11,1
29,1
36,1
36,1
16,1
11,1
16,1
14,1
18,1
29,1
42,1
41,1
14,1
-3,1
-17,1
-20,1
-15,1
-4,1
2,1
0,1
-7,1
-13,1
-8,1
-8,1
-2,1
17,1
23,1
26,1
8,1
-8,1
-19,1
-23,1
-25,1
-18,1
-7,1
5,1
0,1
2,1
-1,1
-9,1
-15,1
-11,1
0,1
4,1
4,1
8,1
1,1
-8,1
-11,1
-10,1
-13,1
-8,1
-8,1
-5,1
6,1
18,1
12,1
3,1
-13,1
-26,1
-28,1
-12,1
4,1
7,1
19,1
16,1
45,1
31,1
9,1
-7,1
-23,1
-25,1
-9,1
2,1
11,1
20,1
22,1
17,1
1,1
-2,1
10,1
25,1
25,1
22,1
23,1
6,1
-18,1
-28,1
-27,1
-21,1
-8,1
0,1
3,1
-2,1
-14,1
-14,1
-6,1
5,1
7,1
1,1
5,1
4,1
2,1
-7,1
-8,1
-4,1
1,1
2,1
8,1
5,1
6,1
2,1
1,1
5,1
-8,1
-25,1
-34,1
-28,1
-30,1
-45,1
-51,1
-31,1
-6,1
2,1
-10,1
-22,1
-35,1
-35,1
-39,1
-27,1
-16,1
-12,1
-29,1
-45,1
-60,1
-33,1
-43,1
-59,1
-62,1
-53,1
-36,1
-34,1
-32,1
-28,1
-25,1
-21,1
-22,1
-19,1
-9,1
-6,1
0,1
8,1
8,1
11,1
6,1
2,1
-3,1
-2,1
-1,1
1,1
5,1
15,1
29,1
34,1
39,1
34,1
27,1
17,1
7,1
6,1
12,1
11,1
10,1
2,1
-11,1
-19,1
-24,1
-11,1
11,1
21,1
7,1
-11,1
-25,1
-28,1
-34,1
-18,1
4,1
13,1
7,1
-11,1
-21,1
-20,1
-6,1
10,1
23,1
26,1
18,1
-9,1
-28,1
-33,1
-20,1
-8,1
-4,1
-2,1
-46,1
-31,1
7,1
42,1
55,1
41,1
7,1
-17,1
-26,1
-18,1
0,1
14,1
17,1
9,1
-20,1
-62,1
-77,1
-53,1
-12,1
23,1
41,1
28,1
7,1
-13,1
-17,1
-3,1
15,1
29,1
43,1
54,1
42,1
9,1
-19,1
-30,1
-15,1
3,1
12,1
7,1
-8,1
-22,1
-24,1
-20,1
-11,1
-3,1
20,1
45,1
44,1
20,1
-8,1
-12,1
-1,1
5,1
7,1
14,1
16,1
19,1
8,1
-13,1
-29,1
-47,1
-51,1
-35,1
-12,1
-11,1
-11,1
-15,1
-18,1
-19,1
-18,1
-5,1
12,1
41,1
47,1
29,1
0,1
-24,1
-24,1
-8,1
13,1
21,1
7,1
-13,1
-42,1
-61,1
-74,1
-68,1
-36,1
-5,1
5,1
1,1
-6,1
-9,1
-6,1
7,1
32,1
48,1
48,1
42,1
40,1
26,1
10,1
-6,1
-11,1
3,1
10,1
6,1
-1,1
-10,1
-16,1
-12,1
-11,1
-2,1
8,1
26,1
38,1
40,1
46,1
37,1
26,1
12,1
14,1
28,1
43,1
57,1
57,1
47,1
32,1
13,1
12,1
27,1
41,1
48,1
45,1
42,1
29,1
9,1
2,1
12,1
31,1
37,1
35,1
39,1
31,1
31,1
39,1
45,1
50,1
50,1
46,1
32,1
21,1
19,1
19,1
20,1
23,1
29,1
34,1
27,1
25,1
25,1
20,1
22,1
15,1
11,1
23,1
35,1
48,1
53,1
47,1
33,1
28,1
38,1
46,1
41,1
29,1
13,1
7,1
2,1
-4,1
-8,1
-4,1
8,1
6,1
-1,1
-10,1
-11,1
-1,1
12,1
14,1
12,1
19,1
24,1
29,1
37,1
32,1
29,1
28,1
30,1
-14,1
-16,1
-11,1
-5,1
-4,1
-4,1
-8,1
2,1
15,1
10,1
3,1
2,1
2,1
2,1
3,1
0,1
-9,1
-10,1
-13,1
-22,1
-22,1
-9,1
1,1
6,1
2,1
0,1
1,1
-6,1
-10,1
-3,1
12,1
20,1
28,1
30,1
21,1
21,1
26,1
32,1
28,1
24,1
21,1
20,1
20,1
17,1
14,1
22,1
31,1
33,1
23,1
22,1
29,1
38,1
45,1
40,1
37,1
38,1
36,1
31,1
31,1
36,1
36,1
33,1
24,1
7,1
-3,1
-6,1
-1,1
9,1
16,1
17,1
13,1
15,1
19,1
16,1
26,1
46,1
58,1
-25,1
-31,1
-26,1
-17,1
-7,1
-6,1
-14,1
-16,1
-13,1
-12,1
-21,1
-24,1
-20,1
-11,1
-6,1
-15,1
-22,1
-24,1
-23,1
-22,1
-18,1
-20,1
-27,1
-31,1
-32,1
-35,1
-42,1
-39,1
-29,1
-29,1
-33,1
-34,1
-41,1
-45,1
-46,1
-41,1
-33,1
-26,1
-27,1
-35,1
-33,1
-31,1
-29,1
-25,1
-26,1
-24,1
-26,1
-24,1
-31,1
-34,1
-29,1
-20,1
-23,1
-26,1
-26,1
-27,1
-29,1
-31,1
-35,1
-34,1
-30,1
-36,1
-33,1
-26,1
-23,1
-20,1
-18,1
-12,1
-11,1
-10,1
-10,1
-11,1
-15,1
-20,1
-22,1
-20,1
-17,1
-10,1
-9,1
-15,1
-22,1
-21,1
-20,1
-25,1
-25,1
-22,1
25,1
28,1
33,1
35,1
32,1
41,1
42,1
40,1
36,1
39,1
45,1
49,1
48,1
45,1
42,1
37,1
34,1
32,1
39,1
34,1
26,1
24,1
17,1
23,1
22,1
23,1
30,1
29,1
26,1
23,1
21,1
23,1
26,1
33,1
41,1
41,1
42,1
44,1
45,1
41,1
44,1
45,1
45,1
42,1
38,1
23,1
24,1
23,1
20,1
17,1
12,1
12,1
6,1
4,1
2,1
2,1
0,1
-1,1
-4,1
-6,1
-13,1
-17,1
-18,1
-21,1
-20,1
-17,1
-18,1
-21,1
-19,1
-14,1
-10,1
-15,1
-20,1
-25,1
-26,1
11,1
8,1
8,1
12,1
17,1
15,1
15,1
20,1
30,1
32,1
32,1
31,1
31,1
31,1
40,1
46,1
50,1
53,1
56,1
63,1
52,1
37,1
33,1
34,1
43,1
41,1
32,1
33,1
40,1
44,1
41,1
42,1
47,1
49,1
45,1
39,1
39,1
41,1
48,1
50,1
49,1
46,1
48,1
49,1
47,1
42,1
47,1
51,1
50,1
48,1
34,1
25,1
25,1
29,1
32,1
34,1
38,1
40,1
43,1
40,1
36,1
37,1
42,1
44,1
36,1
38,1
36,1
35,1
29,1
22,1
24,1
17,1
9,1
6,1
2,1
9,1
7,1
0,1
-4,1
-1,1
1,1
-2,1
-35,1
-32,1
-21,1
-21,1
-20,1
-17,1
-11,1
-14,1
-19,1
-20,1
-14,1
-8,1
-9,1
-19,1
-28,1
-31,1
-22,1
-11,1
-7,1
4,1
-3,1
-17,1
-23,1
-25,1
-23,1
-18,1
-8,1
2,1
7,1
-3,1
-15,1
-10,1
-1,1
12,1
17,1
17,1
12,1
9,1
-5,1
-17,1
-15,1
-6,1
1,1
-3,1
-11,1
-27,1
-33,1
-35,1
-32,1
-24,1
-10,1
-9,1
-14,1
-18,1
-14,1
-14,1
-6,1
5,1
23,1
28,1
24,1
10,1
1,1
-1,1
-1,1
-3,1
7,1
21,1
13,1
3,1
3,1
6,1
6,1
0,1
1,1
6,1
10,1
6,1
-3,1
-1,1
10,1
23,1
28,1
34,1
34,1
27,1
15,1
6,1
11,1
17,1
23,1
19,1
26,1
28,1
20,1
11,1
22,1
35,1
42,1
29,1
26,1
34,1
30,1
20,1
23,1
35,1
45,1
50,1
49,1
51,1
49,1
45,1
53,1
70,1
73,1
71,1
7,1
3,1
0,1
2,1
5,1
-3,1
-15,1
-27,1
-45,1
-61,1
-66,1
-59,1
-57,1
-43,1
-31,1
-28,1
-35,1
-47,1
-53,1
-51,1
-45,1
-33,1
-27,1
-28,1
-31,1
-48,1
-65,1
-68,1
-66,1
-66,1
-63,1
-54,1
-50,1
-56,1
-66,1
-77,1
-76,1
-71,1
-61,1
-57,1
-56,1
-56,1
-59,1
-60,1
-54,1
-46,1
-35,1
-22,1
-28,1
-34,1
-48,1
-55,1
-58,1
-59,1
-55,1
-45,1
-39,1
-38,1
-35,1
-29,1
-14,1
-20,1
-36,1
-43,1
-40,1
-27,1
-14,1
-2,1
16,1
22,1
10,1
-3,1
-10,1
-16,1
-12,1
-9,1
-8,1
1,1
10,1
17,1
11,1
12,1
20,1
12,1
7,1
3,1
5,1
9,1
7,1
-1,1
13,1
26,1
30,1
28,1
33,1
30,1
18,1
8,1
6,1
14,1
15,1
16,1
13,1
14,1
13,1
13,1
13,1
15,1
18,1
17,1
6,1
0,1
3,1
4,1
0,1
7,1
14,1
13,1
11,1
8,1
6,1
2,1
3,1
6,1
3,1
6,1
7,1
4,1
2,1
13,1
23,1
30,1
31,1
31,1
25,1
13,1
-20,1
-18,1
-18,1
-19,1
-18,1
-16,1
-15,1
-15,1
-19,1
-25,1
-28,1
-32,1
-26,1
-23,1
-13,1
-12,1
-8,1
-10,1
-15,1
-9,1
-7,1
-11,1
-15,1
-20,1
-17,1
-7,1
-5,1
-4,1
-3,1
-1,1
-11,1
-18,1
-24,1
-26,1
-27,1
-22,1
-14,1
-6,1
-4,1
-1,1
3,1
-2,1
-9,1
-10,1
-5,1
1,1
3,1
5,1
12,1
17,1
19,1
15,1
16,1
14,1
18,1
15,1
13,1
12,1
16,1
20,1
22,1
33,1
39,1
34,1
25,1
18,1
16,1
9,1
11,1
14,1
19,1
20,1
14,1
18,1
18,1
10,1
3,1
5,1
3,1
2,1
-1,1
5,1
6,1
4,1
3,1
-2,1
2,1
2,1
8,1
6,1
6,1
3,1
3,1
4,1
3,1
7,1
9,1
8,1
14,1
17,1
21,1
23,1
19,1
16,1
21,1
18,1
15,1
14,1
7,1
8,1
5,1
5,1
10,1
7,1
10,1
14,1
9,1
13,1
16,1
21,1
22,1
16,1
14,1
12,1
10,1
10,1
15,1
12,1
15,1
16,1
18,1
18,1
26,1
24,1
21,1
24,1
17,1
15,1
12,1
7,1
3,1
-2,1
-6,1
-12,1
-16,1
-20,1
-21,1
-23,1
-16,1
-14,1
-11,1
-13,1
-15,1
-19,1
-16,1
-12,1
-12,1
-11,1
-9,1
-11,1
-10,1
-7,1
-10,1
-9,1
-14,1
-15,1
-20,1
-21,1
-21,1
-23,1
-28,1
-32,1
-38,1
-40,1
-37,1
-34,1
-28,1
-28,1
-28,1
-30,1
-29,1
-33,1
-31,1
-26,1
-21,1
-16,1
-16,1
-14,1
-18,1
21,1
25,1
35,1
40,1
44,1
46,1
52,1
45,1
45,1
43,1
48,1
54,1
63,1
67,1
71,1
67,1
66,1
68,1
65,1
69,1
64,1
64,1
63,1
54,1
55,1
53,1
53,1
54,1
52,1
50,1
45,1
48,1
44,1
44,1
41,1
39,1
41,1
34,1
28,1
31,1
29,1
30,1
21,1
23,1
23,1
17,1
13,1
8,1
11,1
11,1
6,1
6,1
7,1
10,1
5,1
7,1
8,1
9,1
10,1
5,1
-6,1
-13,1
-17,1
-29,1
-28,1
-28,1
-28,1
-32,1
-29,1
-30,1
-37,1
-41,1
-47,1
-45,1
-45,1
-38,1
-37,1
-31,1
-30,1
-11,1
-8,1
2,1
-1,1
1,1
-3,1
-1,1
-1,1
-5,1
1,1
-5,1
-4,1
1,1
-4,1
-3,1
-7,1
-2,1
-3,1
-1,1
-1,1
-6,1
-2,1
2,1
4,1
6,1
5,1
8,1
14,1
5,1
3,1
9,1
4,1
2,1
2,1
-1,1
-7,1
-8,1
-6,1
-5,1
1,1
5,1
5,1
1,1
2,1
-6,1
-9,1
-7,1
3,1
6,1
0,1
-2,1
1,1
2,1
6,1
7,1
11,1
12,1
3,1
-1,1
-7,1
-10,1
-8,1
-7,1
-6,1
1,1
6,1
3,1
4,1
8,1
5,1
1,1
-6,1
-9,1
-8,1
-10,1
-1,1
-5,1
-3,1
0,1
2,1
-3,1
-11,1
-9,1
-6,1
-5,1
-3,1
6,1
14,1
23,1
28,1
38,1
38,1
43,1
45,1
44,1
42,1
36,1
41,1
40,1
35,1
29,1
23,1
26,1
21,1
10,1
12,1
7,1
4,1
-1,1
-5,1
-6,1
-10,1
-16,1
-25,1
-29,1
-34,1
-43,1
-43,1
-42,1
-42,1
-43,1
-42,1
-38,1
-36,1
-33,1
-34,1
-34,1
-39,1
-44,1
-46,1
-45,1
-47,1
-47,1
-50,1
-54,1
-50,1
-44,1
-46,1
-48,1
-45,1
-43,1
-45,1
-46,1
-35,1
-36,1
-32,1
-30,1
-37,1
-40,1
-40,1
-42,1
-47,1
-43,1
-49,1
-54,1
-57,1
-60,1
-55,1
-59,1
-55,1
-49,1
-52,1
-49,1
-51,1
50,1
51,1
47,1
42,1
43,1
37,1
37,1
35,1
26,1
23,1
21,1
16,1
14,1
13,1
11,1
5,1
10,1
18,1
21,1
27,1
30,1
27,1
26,1
30,1
31,1
35,1
32,1
27,1
29,1
31,1
36,1
36,1
37,1
34,1
35,1
34,1
36,1
29,1
30,1
30,1
33,1
33,1
31,1
34,1
33,1
37,1
34,1
23,1
19,1
12,1
8,1
13,1
10,1
10,1
7,1
2,1
3,1
7,1
3,1
-2,1
-2,1
1,1
8,1
14,1
20,1
25,1
28,1
27,1
24,1
27,1
26,1
27,1
31,1
32,1
28,1
23,1
21,1
26,1
23,1
18,1
15,1
11,1
15,1
32,1
26,1
24,1
21,1
23,1
21,1
7,1
3,1
0,1
-4,1
-2,1
-4,1
-2,1
-3,1
-4,1
2,1
3,1
5,1
11,1
12,1
15,1
21,1
22,1
23,1
25,1
30,1
33,1
25,1
25,1
28,1
25,1
18,1
7,1
1,1
3,1
-2,1
-6,1
-3,1
-6,1
-8,1
-2,1
-3,1
-4,1
-4,1
1,1
8,1
11,1
9,1
16,1
21,1
23,1
28,1
32,1
32,1
24,1
20,1
15,1
18,1
16,1
9,1
15,1
21,1
22,1
25,1
26,1
32,1
36,1
29,1
24,1
18,1
16,1
19,1
24,1
21,1
19,1
15,1
13,1
11,1
11,1
10,1
7,1
6,1
8,1
10,1
5,1
8,1
8,1
11,1
18,1
22,1
15,1
18,1
23,1
30,1
38,1
40,1
45,1
51,1
60,1
61,1
61,1
63,1
62,1
69,1
68,1
63,1
58,1
51,1
52,1
51,1
44,1
35,1
30,1
28,1
30,1
33,1
33,1
29,1
26,1
28,1
31,1
36,1
29,1
33,1
42,1
43,1
-22,1
-27,1
-31,1
-33,1
-27,1
-29,1
-25,1
-19,1
-19,1
-13,1
-17,1
-16,1
-10,1
-9,1
-9,1
-16,1
-17,1
-19,1
-20,1
-21,1
-14,1
-14,1
-9,1
-9,1
-10,1
-10,1
-17,1
-16,1
-20,1
-17,1
-20,1
-18,1
-16,1
-19,1
-13,1
-14,1
-11,1
-2,1
-5,1
-8,1
-7,1
-11,1
-11,1
-15,1
-13,1
-7,1
-10,1
-7,1
-5,1
-2,1
-1,1
-1,1
-5,1
-12,1
-12,1
-12,1
-13,1
-16,1
45,1
47,1
45,1
44,1
45,1
53,1
51,1
52,1
55,1
55,1
58,1
56,1
50,1
52,1
49,1
44,1
46,1
44,1
40,1
33,1
32,1
28,1
26,1
29,1
36,1
42,1
38,1
37,1
42,1
38,1
36,1
38,1
37,1
41,1
47,1
47,1
46,1
45,1
45,1
48,1
48,1
47,1
45,1
39,1
33,1
31,1
29,1
31,1
27,1
25,1
18,1
17,1
16,1
14,1
13,1
13,1
13,1
11,1
14,1
12,1
16,1
15,1
16,1
12,1
12,1
3,1
2,1
-2,1
1,1
1,1
5,1
10,1
5,1
4,1
6,1
3,1
4,1
5,1
3,1
0,1
-1,1
-5,1
-1,1
-18,1
-19,1
-20,1
-24,1
-26,1
-24,1
-17,1
-14,1
-13,1
-13,1
-16,1
-16,1
-9,1
-10,1
-13,1
-7,1
-8,1
-12,1
-12,1
-14,1
-18,1
-18,1
-17,1
-14,1
-10,1
-6,1
-7,1
-4,1
2,1
0,1
-6,1
0,1
-4,1
-6,1
0,1
7,1
7,1
6,1
10,1
17,1
17,1
14,1
15,1
14,1
14,1
12,1
14,1
16,1
16,1
16,1
14,1
10,1
12,1
12,1
12,1
11,1
8,1
7,1
10,1
5,1
3,1
4,1
-2,1
2,1
3,1
-1,1
5,1
7,1
3,1
10,1
12,1
13,1
12,1
10,1
14,1
18,1
21,1
22,1
23,1
18,1
11,1
8,1
6,1
5,1
0,1
-2,1
-4,1
-4,1
-4,1
0,1
0,1
0,1
0,1
-5,1
-3,1
-1,1
-5,1
1,1
3,1
1,1
7,1
11,1
15,1
16,1
16,1
15,1
14,1
16,1
14,1
-28,1
-32,1
-23,1
-21,1
-25,1
-21,1
-18,1
-19,1
-8,1
-13,1
-12,1
-10,1
-16,1
-16,1
-18,1
-16,1
-12,1
-11,1
-12,1
-3,1
-15,1
-16,1
-13,1
-16,1
-11,1
-18,1
-16,1
-15,1
-10,1
-13,1
-14,1
-10,1
-9,1
-8,1
-9,1
0,1
-5,1
-1,1
-5,1
3,1
-2,1
1,1
-4,1
-12,1
-2,1
-2,1
2,1
-1,1
6,1
6,1
12,1
17,1
8,1
18,1
24,1
24,1
39,1
36,1
36,1
41,1
33,1
39,1
31,1
34,1
29,1
25,1
41,1
41,1
45,1
42,1
49,1
52,1
53,1
60,1
64,1
63,1
63,1
64,1
59,1
64,1
56,1
54,1
41,1
45,1
47,1
44,1
56,1
52,1
48,1
44,1
47,1
43,1
49,1
39,1
38,1
36,1
31,1
34,1
30,1
39,1
32,1
43,1
39,1
32,1
27,1
29,1
26,1
22,1
22,1
16,1
15,1
2,1
8,1
2,1
4,1
3,1
0,1
-2,1
-7,1
-8,1
-17,1
-11,1
-19,1
-16,1
-15,1
-20,1
-17,1
-28,1
-26,1
-19,1
-28,1
-31,1
-32,1
-30,1
-32,1
-29,1
-25,1
-25,1
-33,1
-39,1
-44,1
-48,1
-45,1
-48,1
-47,1
-44,1
-45,1
-44,1
-36,1
-36,1
-44,1
-44,1
-51,1
-51,1
-47,1
-49,1
-49,1
-48,1
-51,1
-52,1
-52,1
-48,1
-46,1
-42,1
-44,1
-42,1
-38,1
-37,1
-29,1
-21,1
-19,1
-15,1
-11,1
-6,1
-8,1
-11,1
-12,1
-16,1
-12,1
-17,1
-22,1
-23,1
-21,1
-14,1
-5,1
-9,1
-14,1
-12,1
-17,1
-22,1
-24,1
-26,1
-23,1
-19,1
-25,1
-16,1
-16,1
-13,1
1,1
0,1
0,1
5,1
4,1
2,1
5,1
-3,1
2,1
2,1
-3,1
0,1
3,1
7,1
-1,1
-4,1
-10,1
-9,1
-10,1
-13,1
-12,1
3,1
5,1
8,1
20,1
20,1
23,1
23,1
28,1
29,1
34,1
32,1
31,1
35,1
30,1
30,1
25,1
28,1
29,1
19,1
23,1
15,1
12,1
10,1
15,1
19,1
18,1
21,1
22,1
27,1
29,1
24,1
-72,1
-73,1
-73,1
-72,1
-68,1
-66,1
-64,1
-55,1
-47,1
-49,1
-53,1
-59,1
-50,1
-39,1
-39,1
-42,1
-44,1
-49,1
-51,1
-53,1
-55,1
-59,1
-60,1
-55,1
-61,1
-58,1
-53,1
-49,1
-37,1
-21,1
-15,1
-23,1
-23,1
-18,1
-15,1
-9,1
1,1
5,1
7,1
2,1
1,1
4,1
6,1
5,1
5,1
11,1
10,1
-5,1
-18,1
-25,1
-20,1
-28,1
-30,1
-27,1
-29,1
-29,1
-29,1
-29,1
-24,1
-25,1
-19,1
-14,1
14,1
9,1
10,1
11,1
13,1
6,1
2,1
9,1
10,1
8,1
4,1
-2,1
-3,1
4,1
-4,1
-1,1
-8,1
-9,1
-4,1
-2,1
-4,1
-3,1
-4,1
-1,1
1,1
5,1
1,1
1,1
7,1
6,1
10,1
8,1
6,1
12,1
17,1
19,1
22,1
18,1
24,1
32,1
24,1
19,1
23,1
14,1
9,1
9,1
3,1
-3,1
-7,1
-10,1
-14,1
-17,1
-23,1
-28,1
-32,1
-40,1
-44,1
-51,1
-52,1
-53,1
-46,1
-42,1
-42,1
-45,1
-48,1
-48,1
-46,1
-44,1
-40,1
-37,1
-37,1
-11,1
-12,1
-14,1
-13,1
