x,y,z,activity
-0.14221,0.72241,0.69226,2
-0.16382,0.70154,0.74451,2
-0.17700,0.66919,0.75415,2
-0.17188,0.70312,0.74707,2
-0.16406,0.66455,0.73218,2
-0.14807,0.63696,0.73193,2
-0.13025,0.62524,0.71045,2
-0.12134,0.62036,0.72009,2
-0.12732,0.63843,0.73730,2
-0.13782,0.63391,0.72754,2
-0.14624,0.67114,0.73059,2
-0.15479,0.67725,0.73975,2
-0.16504,0.65808,0.73437,2
-0.17273,0.65662,0.73535,2
-0.17273,0.70264,0.74011,2
-0.17700,0.69226,0.73694,2
-0.17920,0.66663,0.74463,2
-0.18079,0.61853,0.75342,2
-0.16553,0.68945,0.75146,2
-0.15491,0.66077,0.73425,2
-0.15381,0.58960,0.73718,2
-0.14465,0.60291,0.73376,2
-0.13745,0.61804,0.70984,2
-0.13647,0.70081,0.69324,2
-0.15894,0.68274,0.71838,2
-0.17834,0.71802,0.72595,2
-0.19104,0.71338,0.70154,2
-0.19800,0.71777,0.71655,2
-0.19690,0.75110,0.73865,2
-0.18982,0.72644,0.72009,2
-0.17578,0.77075,0.71167,2
-0.17017,0.70325,0.72546,2
-0.15833,0.67297,0.72119,2
-0.14978,0.66858,0.71021,2
-0.15015,0.63281,0.70435,2
-0.14331,0.68201,0.66125,2
-0.15234,0.71350,0.67615,2
-0.16858,0.64941,0.67786,2
-0.17480,0.66711,0.62708,2
-0.19250,0.73499,0.67163,2
-0.21936,0.71826,0.69409,2
-0.23718,0.83545,0.74780,2
-0.25305,0.79504,0.76697,2
-0.24805,0.67407,0.69153,2
-0.23193,0.65125,0.61548,2
-0.21619,0.71033,0.60669,2
-0.21912,0.77051,0.67786,2
-0.23840,0.67822,0.65381,2
-0.23804,0.68225,0.63220,2
-0.22803,0.65833,0.60999,2
-0.21265,0.68860,0.62061,2
-0.20447,0.69238,0.63037,2
-0.19934,0.68445,0.64709,2
-0.19800,0.67712,0.65955,2
-0.20227,0.65283,0.69543,2
-0.21326,0.65198,0.71045,2
-0.22510,0.67798,0.74707,2
-0.22742,0.73059,0.74353,2
-0.23828,0.69482,0.74622,2
-0.25562,0.63672,0.77991,2
-0.25244,0.69678,0.77148,2
-0.23462,0.70642,0.71765,2
-0.21826,0.65808,0.70129,2
-0.21143,0.61011,0.69666,2
-0.21069,0.64893,0.70959,2
-0.22253,0.65234,0.73975,2
-0.22424,0.62952,0.68018,2
-0.21362,0.65308,0.64917,2
-0.20764,0.68372,0.69165,2
-0.21460,0.62781,0.71899,2
-0.21716,0.61401,0.73364,2
-0.21057,0.70630,0.72485,2
-0.21875,0.64099,0.73877,2
-0.21619,0.65112,0.74817,2
-0.20874,0.71216,0.77002,2
-0.21570,0.62756,0.78418,2
-0.20837,0.63818,0.73120,2
-0.20251,0.73572,0.72595,2
-0.21936,0.69543,0.75781,2
-0.22778,0.71680,0.78174,2
-0.22778,0.71899,0.75745,2
-0.22375,0.74915,0.72229,2
-0.19946,0.72656,0.60388,2
-0.17737,0.63147,0.51892,2
-0.16125,0.58264,0.57324,2
-0.14819,0.74146,0.61682,2
-0.15198,0.76465,0.54736,2
-0.15234,0.80444,0.49780,2
-0.16064,0.79822,0.49365,2
-0.17297,0.71875,0.52600,2
-0.17261,0.80884,0.57263,2
-0.15771,0.91260,0.51831,2
-0.15283,0.89856,0.48669,2
-0.16541,0.85840,0.53223,2
-0.15601,0.91699,0.52332,2
-0.15869,0.84827,0.55896,2
-0.15466,0.84961,0.53772,2
-0.14917,0.93713,0.48364,2
-0.15735,0.91052,0.46533,2
-0.18030,0.84558,0.51733,2
-0.18408,0.84961,0.52478,2
-0.15515,0.89771,0.40320,2
-0.13184,0.84473,0.31946,2
-0.12964,0.80103,0.34961,2
-0.13269,0.83813,0.36328,2
-0.14771,0.86487,0.37524,2
-0.16028,0.86890,0.39429,2
-0.15149,0.89648,0.35046,2
-0.14417,0.89844,0.33533,2
-0.14636,0.91248,0.36914,2
-0.15540,0.89941,0.41199,2
-0.15137,0.92944,0.39648,2
-0.14478,0.96484,0.37024,2
-0.15063,0.95642,0.40112,2
-0.15283,0.91284,0.44263,2
-0.14697,0.94714,0.39771,2
-0.14343,0.96130,0.33728,2
-0.15820,0.93176,0.35657,2
-0.16736,0.91870,0.35498,2
-0.16394,0.91187,0.33203,2
-0.15454,0.88391,0.31470,2
-0.13306,0.88025,0.32556,2
-0.11731,0.85193,0.28259,2
-0.11243,0.91907,0.24609,2
-0.11536,0.96875,0.25281,2
-0.11963,0.92749,0.23682,2
-0.12659,0.96545,0.22070,2
-0.13013,1.03186,0.18018,2
-0.13171,0.99768,0.17285,2
-0.12439,0.98291,0.20288,2
-0.11304,0.99036,0.18665,2
-0.10803,0.99426,0.16687,2
-0.10852,0.98303,0.18359,2
-0.10742,0.99097,0.17126,2
-0.11646,0.98254,0.13660,2
-0.12988,1.02112,0.14941,2
-0.14014,1.01208,0.14807,2
-0.14111,1.00403,0.14148,2
-0.13416,0.97937,0.09399,2
-0.11548,0.91504,0.07397,2
-0.10144,0.89185,0.04333,2
-0.09045,0.90271,0.01160,2
-0.09509,0.92065,0.02051,2
-0.11719,0.96375,0.01697,2
-0.12683,0.98669,0.01257,2
-0.12573,0.96631,0.00635,2
-0.11523,0.97400,0.01941,2
-0.10156,1.01001,0.03577,2
-0.09790,0.99536,0.04663,2
-0.09375,0.99231,0.03503,2
-0.08142,1.03967,-0.00513,2
-0.09717,1.03748,-0.02979,2
-0.13818,1.09326,0.01563,2
-0.13440,1.04395,-0.03284,2
-0.12695,0.97546,-0.06909,2
-0.11523,0.94714,-0.09668,2
-0.09668,0.91211,-0.11987,2
-0.09021,0.89062,-0.10852,2
-0.09839,0.90149,-0.11450,2
-0.11292,0.90161,-0.13184,2
-0.13379,0.88525,-0.12598,2
-0.14307,0.92822,-0.13123,2
-0.13855,0.94519,-0.12109,2
-0.13379,0.92822,-0.08826,2
-0.13684,0.98523,0.06897,2
-0.12842,1.05762,0.06055,2
-0.12927,0.97241,0.03040,2
-0.13062,0.93054,0.09387,2
-0.13733,0.99280,0.12866,2
-0.18591,1.05078,0.18848,2
-0.20020,1.07727,0.19165,2
-0.20471,1.03357,0.25049,2
-0.20679,0.99231,0.24658,2
-0.18286,0.92053,0.23254,2
-0.17029,0.85730,0.25244,2
-0.16016,0.91724,0.22546,2
-0.16760,0.90747,0.26196,2
-0.17322,0.86023,0.28198,2
-0.18530,0.88562,0.31885,2
-0.18237,0.89636,0.32971,2
-0.16943,0.88770,0.37976,2
-0.14978,0.86157,0.38379,2
-0.15381,0.88647,0.43591,2
-0.15796,0.91150,0.45276,2
-0.17627,0.90833,0.46069,2
-0.19067,0.90137,0.48413,2
-0.20337,0.91553,0.50574,2
-0.21558,0.92712,0.51013,2
-0.21936,0.90027,0.52222,2
-0.21533,0.89685,0.55054,2
-0.19653,0.88013,0.53906,2
-0.17725,0.82532,0.51331,2
-0.15662,0.80334,0.48523,2
-0.15002,0.77991,0.47070,2
-0.15491,0.78918,0.47278,2
-0.16687,0.79993,0.48938,2
-0.17041,0.78577,0.45728,2
-0.16809,0.81372,0.43091,2
-0.17358,0.85413,0.47607,2
-0.17529,0.84998,0.49414,2
-0.16711,0.83362,0.47778,2
-0.15918,0.84070,0.51233,2
-0.16016,0.84814,0.53503,2
-0.15930,0.85669,0.50342,2
-0.16370,0.88257,0.49756,2
-0.17065,0.90942,0.52649,2
-0.17871,0.86096,0.51294,2
-0.17883,0.83472,0.46497,2
-0.18298,0.89319,0.48584,2
-0.18469,0.90698,0.49878,2
-0.17285,0.84851,0.52454,2
-0.14685,0.82507,0.50684,2
-0.12720,0.82654,0.49463,2
-0.12134,0.81079,0.48950,2
-0.12512,0.81616,0.48364,2
-0.13965,0.82458,0.47742,2
-0.15771,0.85657,0.48645,2
-0.17090,0.88342,0.46069,2
-0.17773,0.89636,0.47424,2
-0.18335,0.82971,0.50610,2
-0.16736,0.84082,0.53345,2
-0.14648,0.79285,0.54822,2
-0.12183,0.79956,0.52454,2
-0.12341,0.79614,0.51257,2
-0.13184,0.80725,0.53796,2
-0.13782,0.81812,0.54138,2
-0.14758,0.84460,0.52917,2
-0.16589,0.83313,0.54163,2
-0.18689,0.86816,0.56323,2
-0.20593,0.85010,0.56836,2
-0.20728,0.85620,0.57605,2
-0.19226,0.87122,0.61462,2
-0.17151,0.78174,0.62585,2
-0.14185,0.72449,0.58130,2
-0.12000,0.71350,0.54639,2
-0.11621,0.66638,0.51404,2
-0.13599,0.65735,0.49207,2
-0.17261,0.88391,0.57056,2
-0.22314,0.98010,0.64941,2
-0.25842,0.86816,0.57983,2
-0.25952,0.89954,0.53271,2
-0.23596,0.89209,0.54736,2
-0.20544,0.80859,0.56616,2
-0.17566,0.77649,0.56396,2
-0.14941,0.76941,0.54150,2
-0.14673,0.70020,0.54443,2
-0.15479,0.71423,0.53748,2
-0.17273,0.81470,0.56494,2
-0.20386,0.75391,0.57031,2
-0.22046,0.77173,0.54333,2
-0.23413,0.90039,0.56836,2
-0.23901,0.79199,0.59058,2
-0.20850,0.75427,0.58826,2
-0.17346,0.73145,0.57861,2
-0.15894,0.73010,0.57397,2
-0.14294,0.72998,0.60608,2
-0.14648,0.67700,0.60144,2
-0.16406,0.66907,0.59314,2
-0.18274,0.78308,0.59436,2
-0.21802,0.81287,0.59033,2
-0.24414,0.81848,0.63037,2
-0.24817,0.85815,0.64001,2
-0.23096,0.85254,0.62024,2
-0.20813,0.80688,0.65210,2
-0.18359,0.77844,0.64307,2
-0.17114,0.77527,0.60742,2
-0.17993,0.81018,0.61255,2
-0.19250,0.85156,0.63806,2
-0.20972,0.77917,0.59082,2
-0.19580,0.75940,0.51514,2
-0.17786,0.84729,0.51648,2
-0.17603,0.91040,0.56873,2
-0.17310,0.75574,0.57300,2
-0.15771,0.61914,0.52710,2
-0.11731,0.76489,0.47668,2
-0.09192,0.90771,0.48645,2
-0.09387,0.88635,0.46790,2
-0.09729,0.98865,0.53906,2
-0.10291,0.92004,0.49927,2
-0.08203,0.77051,0.38440,2
-0.05566,0.93420,0.35303,2
-0.05823,0.97949,0.41992,2
-0.06128,0.94556,0.44629,2
-0.06738,0.90857,0.50977,2
-0.05542,0.92554,0.52783,2
-0.02661,0.93555,0.48364,2
-0.01038,0.88342,0.45447,2
0.00562,0.89331,0.47205,2
0.01099,0.88367,0.45337,2
0.02014,0.90955,0.44055,2
0.03113,0.91504,0.37561,2
0.04272,0.84473,0.29700,2
0.06226,0.80359,0.32019,2
0.06311,0.88550,0.39355,2
0.05505,0.89819,0.42334,2
0.06836,0.87830,0.34241,2
0.07324,0.86023,0.32324,2
0.07544,0.83386,0.36755,2
0.07935,0.90784,0.37915,2
0.08044,0.93201,0.37512,2
0.07690,0.88892,0.35974,2
0.08154,0.96667,0.33618,2
0.09180,0.95117,0.31140,2
0.09326,0.92786,0.32007,2
0.08899,0.97852,0.32800,2
0.08093,0.98169,0.34875,2
0.07959,0.97864,0.35999,2
0.09082,0.96912,0.32446,2
0.10022,0.87573,0.32886,2
0.10278,0.81934,0.33997,2
0.10132,0.85583,0.34290,2
0.09692,0.91113,0.33130,2
0.09082,0.90271,0.32898,2
0.08447,0.87830,0.34241,2
0.08264,0.89673,0.36035,2
0.07910,0.86975,0.35168,2
0.06677,0.88818,0.36169,2
0.04724,0.97864,0.39795,2
0.04504,0.96960,0.39417,2
0.04358,0.83582,0.39526,2
0.04700,0.76208,0.40527,2
0.03186,1.07605,0.41882,2
0.01306,0.99158,0.44434,2
0.00085,0.76270,0.45105,2
0.00476,0.74536,0.42078,2
-0.00391,0.80371,0.41602,2
-0.02820,1.15820,0.50171,2
-0.04993,0.96289,0.50940,2
-0.04993,0.74756,0.43848,2
-0.04529,0.72742,0.42615,2
-0.04089,0.74292,0.38745,2
-0.07874,1.10010,0.48193,2
-0.11755,0.88684,0.54675,2
-0.14294,0.81702,0.59937,2
-0.13708,0.82507,0.50342,2
-0.11890,0.86743,0.46057,2
-0.12463,0.86829,0.48120,2
-0.14502,0.90710,0.54944,2
-0.16589,0.81824,0.59302,2
-0.16821,0.81482,0.58325,2
-0.16064,0.84143,0.55847,2
-0.15686,0.88232,0.54614,2
-0.15735,0.82190,0.52600,2
-0.15796,0.76172,0.54248,2
-0.16333,0.74756,0.60498,2
-0.16492,0.79968,0.61255,2
-0.16663,0.81384,0.60071,2
-0.16907,0.79614,0.58801,2
-0.16943,0.77026,0.60962,2
-0.16833,0.78088,0.62036,2
-0.17688,0.77905,0.64478,2
-0.17773,0.79968,0.63953,2
-0.17542,0.74719,0.62744,2
-0.17432,0.74426,0.63879,2
-0.17212,0.77026,0.63440,2
-0.17188,0.73059,0.63672,2
-0.17090,0.78455,0.63721,2
-0.17151,0.73206,0.64221,2
-0.17468,0.66589,0.64954,2
-0.16956,0.74683,0.66748,2
-0.16736,0.71289,0.64136,2
-0.16785,0.71399,0.66492,2
-0.17078,0.68311,0.68298,2
-0.17249,0.68799,0.69299,2
-0.17529,0.72449,0.69604,2
-0.17554,0.72070,0.68225,2
-0.17981,0.67017,0.70239,2
-0.18103,0.69189,0.71094,2
-0.18262,0.70508,0.69739,2
-0.18457,0.70508,0.70483,2
-0.18237,0.68774,0.69153,2
-0.18042,0.71704,0.71472,2
-0.18481,0.68372,0.71985,2
-0.18213,0.67554,0.70276,2
-0.17578,0.71436,0.71472,2
-0.17749,0.67615,0.72705,2
-0.17188,0.70178,0.74219,2
-0.16382,0.67944,0.67383,2
-0.15674,0.67700,0.63708,2
-0.15503,0.75940,0.65515,2
-0.15271,0.81018,0.63733,2
-0.16211,0.79492,0.68555,2
-0.17627,0.72595,0.68774,2
-0.16614,0.66003,0.56409,2
-0.13452,0.83826,0.51697,2
-0.12244,0.82654,0.49414,2
-0.13550,0.80518,0.55090,2
-0.15393,0.82617,0.62256,2
-0.14832,0.86536,0.58020,2
-0.13538,0.85388,0.49695,2
-0.13403,0.82996,0.50256,2
-0.13342,0.83350,0.51416,2
-0.13367,0.86829,0.54163,2
-0.13220,0.88135,0.54272,2
-0.12292,0.86780,0.48767,2
-0.11304,0.86914,0.46252,2
-0.10718,0.86865,0.43176,2
-0.11328,0.84033,0.46289,2
-0.10938,0.82324,0.45972,2
-0.09521,0.87097,0.40405,2
-0.10132,0.91492,0.41699,2
-0.11035,0.91589,0.43628,2
-0.10791,0.92187,0.40771,2
-0.10327,0.91333,0.39331,2
-0.10010,0.91296,0.40540,2
-0.09619,0.94202,0.37817,2
-0.09106,0.94885,0.37952,2
-0.08887,0.91028,0.36096,2
-0.08057,0.92590,0.32959,2
-0.07471,0.94434,0.30176,2
-0.07336,0.89893,0.32764,2
-0.07190,0.87927,0.34827,2
-0.06299,0.94812,0.30457,2
-0.06226,0.95215,0.27698,2
-0.06616,0.94080,0.31042,2
-0.06531,0.95361,0.31946,2
-0.06604,0.99316,0.30652,2
-0.06836,0.99097,0.30933,2
-0.06628,0.97864,0.30981,2
-0.06470,0.95874,0.30908,2
-0.05737,0.97913,0.30237,2
-0.05432,0.97327,0.31909,2
-0.04053,1.00732,0.29675,2
-0.03149,0.95801,0.30750,2
-0.02551,0.91162,0.29163,2
-0.01318,0.94568,0.28247,2
0.00037,0.93823,0.28052,2
0.00708,0.97583,0.27283,2
0.00745,0.95947,0.28699,2
0.01807,0.87891,0.29724,2
0.03503,0.91162,0.28223,2
0.04321,0.94983,0.26245,2
0.04395,0.90759,0.26465,2
0.05054,0.90112,0.27637,2
0.05579,0.93372,0.28674,2
0.05725,0.93628,0.29456,2
0.05957,0.92993,0.28699,2
0.05884,0.98437,0.29443,2
0.05444,0.97656,0.31482,2
0.05701,0.92847,0.30859,2
0.06824,0.96558,0.29016,2
0.07227,0.92151,0.28711,2
0.07617,0.90845,0.28052,2
0.08325,0.92249,0.27112,2
0.07788,0.91711,0.30420,2
0.07654,0.91345,0.30530,2
0.08093,0.91895,0.28589,2
0.08289,0.91650,0.27356,2
0.07568,0.92969,0.29736,2
0.07031,0.95374,0.30737,2
0.06848,0.94702,0.31335,2
0.07227,0.91980,0.27161,2
0.06592,0.98096,0.29114,2
0.05664,0.98755,0.30554,2
0.05798,0.92078,0.29309,2
0.06165,0.91016,0.26086,2
0.06091,0.93250,0.27441,2
0.05383,0.87354,0.27710,2
0.04749,0.98511,0.28735,2
0.03528,0.95618,0.29944,2
0.02783,0.95789,0.30920,2
0.02356,0.96167,0.29553,2
0.02246,0.97070,0.29297,2
0.01721,0.98218,0.31274,2
0.01587,0.96973,0.31445,2
0.02051,0.93542,0.29541,2
0.02026,0.88696,0.30042,2
0.01685,0.87939,0.27356,2
0.01599,1.00708,0.30701,2
0.00586,0.98340,0.34119,2
0.00562,0.91187,0.32935,2
0.00623,0.92407,0.31897,2
0.00061,0.90601,0.31641,2
-0.00464,0.92786,0.32349,2
-0.00586,0.99207,0.34753,2
-0.00818,0.94971,0.33276,2
-0.00928,0.91357,0.32971,2
-0.00830,0.86145,0.33276,2
-0.00598,0.88269,0.33630,2
-0.01245,0.96753,0.32971,2
-0.02490,0.97498,0.35999,2
-0.03271,0.92712,0.37305,2
-0.03589,0.87634,0.37915,2
-0.03589,0.85132,0.38074,2
-0.02979,0.95605,0.39246,2
-0.03479,1.02258,0.39307,2
-0.04077,0.89429,0.39563,2
-0.04126,0.85852,0.39185,2
-0.04468,0.91882,0.41541,2
-0.04858,0.90759,0.41553,2
-0.05664,0.88794,0.45996,2
-0.06982,0.83142,0.50928,2
-0.07312,0.83423,0.51587,2
-0.07642,0.85950,0.52100,2
-0.07800,0.82458,0.53284,2
-0.08118,0.84448,0.53809,2
-0.08228,0.85486,0.56189,2
-0.08752,0.79492,0.57483,2
-0.08582,0.79041,0.57886,2
-0.08472,0.78247,0.57861,2
-0.08374,0.82263,0.59558,2
-0.09424,0.83252,0.63855,2
-0.10291,0.76184,0.64050,2
-0.09412,0.76575,0.60937,2
-0.09082,0.80786,0.62305,2
-0.09290,0.73474,0.60828,2
-0.09021,0.76221,0.62451,2
-0.09131,0.79041,0.63306,2
-0.09839,0.75342,0.62976,2
-0.10181,0.76965,0.65186,2
-0.10278,0.76147,0.64417,2
-0.10474,0.75623,0.65137,2
-0.10388,0.75513,0.64807,2
-0.10022,0.75452,0.64441,2
-0.10071,0.77271,0.66431,2
-0.10327,0.77148,0.66187,2
-0.10596,0.75684,0.64600,2
-0.10620,0.75024,0.63538,2
-0.10291,0.76697,0.64551,2
-0.09790,0.75024,0.64087,2
-0.09485,0.74805,0.62891,2
-0.10046,0.76379,0.64392,2
-0.10583,0.76147,0.64600,2
-0.11035,0.76013,0.65100,2
-0.11121,0.74329,0.64368,2
-0.10938,0.75989,0.64636,2
-0.10693,0.76062,0.63977,2
-0.10400,0.76172,0.62390,2
-0.10547,0.75232,0.62830,2
-0.10632,0.76172,0.62732,2
-0.10559,0.79211,0.63391,2
-0.11023,0.78137,0.61194,2
-0.11194,0.78357,0.61255,2
-0.11096,0.75781,0.61243,2
-0.10498,0.75708,0.60645,2
-0.10168,0.80286,0.59900,2
-0.10974,0.78064,0.61597,2
-0.11646,0.76074,0.60986,2
-0.10986,0.78784,0.57556,2
-0.10559,0.80237,0.57800,2
-0.10913,0.81628,0.59277,2
-0.11389,0.83044,0.62610,2
-0.11475,0.85327,0.61597,2
-0.10876,0.83521,0.56384,2
-0.10132,0.85730,0.53259,2
-0.09741,0.84644,0.53394,2
-0.10193,0.83228,0.57471,2
-0.10791,0.81543,0.61755,2
-0.11157,0.81763,0.57507,2
-0.09778,0.85937,0.47192,2
-0.10059,0.83337,0.50378,2
-0.10266,0.81677,0.52917,2
-0.10400,0.86658,0.51794,2
-0.10596,0.84058,0.51538,2
-0.09570,0.84741,0.47498,2
-0.09070,0.87329,0.46838,2
-0.09387,0.86401,0.48572,2
-0.09424,0.83789,0.48584,2
-0.09033,0.84595,0.46631,2
-0.08960,0.88794,0.46082,2
-0.08521,0.88879,0.44153,2
-0.08386,0.91565,0.42383,2
-0.08862,0.94031,0.44153,2
-0.09399,0.89294,0.48914,2
-0.09070,0.87256,0.45886,2
-0.07312,0.90210,0.36670,2
-0.06665,0.88269,0.35413,2
-0.06799,0.89905,0.37708,2
-0.07422,0.94409,0.39648,2
-0.07996,0.92639,0.41235,2
-0.06799,0.91760,0.35376,2
-0.05872,0.93201,0.29175,2
-0.06616,0.90356,0.33447,2
-0.06531,0.92737,0.34143,2
-0.05811,0.97363,0.32446,2
-0.06030,0.96545,0.32190,2
-0.05859,0.99353,0.31323,2
-0.05774,0.95288,0.30933,2
-0.05115,0.94617,0.30115,2
-0.04651,0.96313,0.27686,2
-0.04590,0.98181,0.27014,2
-0.04321,0.94800,0.28076,2
-0.02832,0.93591,0.26086,2
-0.02405,0.93970,0.25012,2
-0.02319,0.96582,0.27466,2
-0.02307,0.97339,0.25488,2
-0.02551,0.96960,0.26172,2
-0.02161,0.96692,0.26135,2
-0.01245,0.94849,0.23608,2
-0.00940,0.94690,0.23462,2
-0.00928,0.98169,0.22217,2
-0.00684,0.98694,0.21021,2
0.00012,0.95386,0.19763,2
-0.00293,0.96619,0.20569,2
-0.00171,0.97095,0.18286,2
0.00488,0.97168,0.16821,2
0.00549,0.95972,0.18787,2
0.00647,0.99072,0.20166,2
0.00562,0.98975,0.19080,2
0.00635,0.97461,0.18469,2
0.01086,0.98767,0.17529,2
0.01343,0.98914,0.17700,2
0.01575,1.00586,0.17346,2
0.02307,1.01672,0.18713,2
0.03223,0.92932,0.18762,2
0.04395,0.88806,0.18201,2
0.05518,0.94324,0.16626,2
0.05249,0.94824,0.18652,2
0.05090,0.91870,0.19604,2
0.05090,0.91113,0.18420,2
0.05298,0.96155,0.17493,2
0.04614,0.96863,0.18652,2
0.04053,0.96399,0.17664,2
0.03894,1.00232,0.16162,2
0.03699,0.97803,0.17407,2
0.03601,0.96082,0.17896,2
0.03931,0.98120,0.16504,2
0.04456,0.98779,0.15454,2
0.04211,0.98682,0.16150,2
0.03589,0.97766,0.17639,2
0.03137,0.96008,0.18225,2
0.03406,0.95691,0.16138,2
0.03064,0.98853,0.18787,2
0.02490,0.99011,0.20752,2
0.01855,0.96570,0.19788,2
0.01624,0.94141,0.18408,2
0.01440,0.94727,0.17554,2
0.01208,0.94849,0.21753,2
0.01404,0.94470,0.21375,2
0.02039,0.94629,0.20032,2
0.01343,0.95691,0.21228,2
0.00171,1.00842,0.24475,2
0.00061,0.98914,0.24097,2
0.00146,0.99341,0.22437,2
0.00574,0.97546,0.23425,2
0.01355,0.92187,0.23059,2
0.00537,0.93958,0.28198,2
0.00110,0.98828,0.26636,2
-0.00293,0.97681,0.28760,2
-0.00781,0.91650,0.31067,2
-0.00879,0.92761,0.30151,2
-0.02222,0.92383,0.30737,2
-0.02759,0.88757,0.38062,2
-0.02893,0.87170,0.39258,2
-0.02820,0.91858,0.36926,2
-0.02588,0.93933,0.38477,2
-0.02771,0.91479,0.40906,2
-0.02722,0.91748,0.40601,2
-0.02747,0.90698,0.38892,2
-0.02783,0.90320,0.39307,2
-0.03186,0.92737,0.40723,2
-0.03918,0.92187,0.41162,2
-0.04138,0.90454,0.42407,2
-0.03918,0.89771,0.42041,2
-0.03760,0.90479,0.42603,2
-0.04236,0.88550,0.44556,2
-0.05005,0.89832,0.45862,2
-0.05286,0.85620,0.45398,2
-0.05933,0.84143,0.46692,2
-0.06702,0.88184,0.49304,2
-0.07813,0.89038,0.51599,2
-0.07849,0.83215,0.51868,2
-0.07678,0.79333,0.52124,2
-0.07678,0.83472,0.53516,2
-0.07483,0.87366,0.54456,2
-0.07556,0.88904,0.55249,2
-0.08215,0.81311,0.54846,2
-0.08594,0.81958,0.56543,2
-0.08472,0.86450,0.56946,2
-0.08337,0.84473,0.57947,2
-0.08313,0.81689,0.57166,2
-0.08167,0.80505,0.55933,2
-0.08093,0.82935,0.56287,2
-0.08276,0.79871,0.56458,2
-0.08447,0.79724,0.57837,2
-0.08472,0.79541,0.57703,2
-0.08704,0.79590,0.57422,2
-0.09241,0.80310,0.60352,2
-0.09583,0.79004,0.60620,2
-0.09412,0.76917,0.58228,2
-0.09302,0.75830,0.57117,2
-0.09888,0.78394,0.59546,2
-0.10193,0.81702,0.61462,2
-0.10437,0.80823,0.61914,2
-0.10242,0.76599,0.59546,2
-0.09973,0.77368,0.59119,2
-0.10193,0.80530,0.61023,2
-0.10388,0.78760,0.61633,2
-0.10852,0.78162,0.63525,2
-0.10803,0.76636,0.60828,2
-0.10950,0.75977,0.60596,2
-0.11804,0.76855,0.60522,2
-0.12012,0.75146,0.59570,2
-0.11877,0.72656,0.56848,2
-0.11584,0.84326,0.57690,2
-0.12073,0.87964,0.59814,2
-0.13879,0.81763,0.62378,2
-0.14575,0.73413,0.59241,2
-0.14380,0.72009,0.59045,2
-0.13940,0.74280,0.58459,2
-0.13965,0.88513,0.61194,2
-0.14465,0.91125,0.62891,2
-0.15845,0.76147,0.61011,2
-0.15259,0.72412,0.56311,2
-0.14453,0.78796,0.56287,2
-0.15344,0.89221,0.60583,2
-0.16663,0.84338,0.62561,2
-0.17090,0.74377,0.58765,2
-0.16406,0.78015,0.58215,2
-0.16504,0.79395,0.59094,2
-0.16858,0.72888,0.56067,2
-0.16809,0.76660,0.54565,2
-0.17175,0.82715,0.56421,2
-0.18420,0.79028,0.57886,2
-0.18555,0.77100,0.55933,2
-0.18469,0.80103,0.54163,2
-0.19360,0.82178,0.57642,2
-0.20288,0.82617,0.58850,2
-0.20642,0.83386,0.56885,2
-0.20679,0.81592,0.56897,2
-0.20654,0.76196,0.56677,2
-0.19897,0.80688,0.56592,2
-0.19629,0.82886,0.56067,2
-0.20728,0.79602,0.57385,2
-0.21497,0.79028,0.57947,2
-0.21130,0.79529,0.56470,2
-0.20667,0.78003,0.55737,2
-0.20801,0.77673,0.55591,2
-0.20984,0.76953,0.54712,2
-0.21350,0.82483,0.57861,2
-0.21716,0.81372,0.56445,2
-0.21545,0.78479,0.56055,2
-0.21790,0.74438,0.56348,2
-0.21912,0.74158,0.56738,2
-0.21606,0.80750,0.54932,2
-0.21973,0.87646,0.56555,2
-0.22693,0.81372,0.53650,2
-0.22815,0.84180,0.54724,2
-0.22144,0.85522,0.55652,2
-0.21655,0.87305,0.51978,2
-0.21411,0.83435,0.47693,2
-0.20544,0.81689,0.42200,2
-0.19983,0.87976,0.44043,2
-0.20093,0.91565,0.46094,2
-0.19897,0.83301,0.47522,2
-0.18433,0.86975,0.41980,2
-0.18420,0.91345,0.39612,2
-0.19080,0.85474,0.40906,2
-0.18896,0.84961,0.41663,2
-0.17480,0.89185,0.39514,2
-0.17310,0.94080,0.40808,2
-0.18335,0.92773,0.40283,2
-0.17542,0.92493,0.38818,2
-0.16724,0.89966,0.35376,2
-0.16516,0.89868,0.35107,2
-0.16357,0.88477,0.32764,2
-0.16125,0.93311,0.32959,2
-0.16418,0.92554,0.33386,2
-0.16870,0.92017,0.36340,2
-0.16772,0.91943,0.33960,2
-0.16370,0.91284,0.34009,2
-0.16321,0.87512,0.36792,2
-0.15942,0.87793,0.38794,2
-0.15857,0.90967,0.38879,2
-0.16455,0.86658,0.41455,2
-0.15295,0.86755,0.40637,2
-0.14746,0.84692,0.37109,2
-0.15674,0.86084,0.40967,2
-0.16882,0.82556,0.44727,2
-0.17139,0.85596,0.45068,2
-0.18030,0.87366,0.45642,2
-0.18579,0.83545,0.47095,2
-0.18787,0.83557,0.50098,2
-0.19238,0.88293,0.54285,2
-0.19006,0.83105,0.53955,2
-0.18823,0.81104,0.53101,2
-0.18982,0.84973,0.54236,2
-0.19421,0.82178,0.56458,2
-0.19763,0.78271,0.55872,2
-0.19751,0.75024,0.56238,2
-0.19861,0.80945,0.59045,2
-0.20325,0.82227,0.59851,2
-0.21350,0.74719,0.61267,2
